group_id	region	country	med_node	T0	T1	T2	T3	T4	T5	T6	UNDATED	TOTAL
Egypt_AbusirelMeleq_ThirdIntermediatePeriod	NORTH_AFRICA_EAST	Egypt		0	1	0	0	0	0	0	0	1
Egypt_Nuwayrat_EDynastic	NORTH_AFRICA_EAST	Egypt		0	1	0	0	0	0	0	0	1
England_Anglian	EUROPE_CONTROL	United Kingdom		6	0	0	0	0	0	0	0	6
England_BellBeaker	EUROPE_CONTROL	United Kingdom		0	27	0	0	0	0	0	0	27
England_BellBeaker-o	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
England_BellBeaker-ohighEEF	EUROPE_CONTROL	United Kingdom		0	3	0	0	0	0	0	0	3
England_BellBeaker-ohighWHG	EUROPE_CONTROL	United Kingdom		0	3	0	0	0	0	0	0	3
England_BellBeaker-olowEEF	EUROPE_CONTROL	United Kingdom		0	7	0	0	0	0	0	0	7
England_BellBeaker_mediumEEF-omediumEEF	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
England_Britannia_ImperialRoman	EUROPE_CONTROL	United Kingdom		6	0	0	0	0	0	0	0	6
England_Britannia_ImperialRoman-oLevant	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
England_Cambridgeshire_EarlyModern	EUROPE_CONTROL	United Kingdom		9	0	0	0	0	0	0	0	9
England_Cambridgeshire_Medieval	EUROPE_CONTROL	United Kingdom		135	0	0	0	0	0	0	0	135
England_Cambridgeshire_Medieval_EarlyModern	EUROPE_CONTROL	United Kingdom		85	0	0	0	0	0	0	0	85
England_EBA-ohighEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_EBA_BellBeaker	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_EBA_C	EUROPE_CONTROL	United Kingdom		0	35	0	0	0	0	0	0	35
England_EBA_C-ohighEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_EBA_C-olowEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_EBA_C_highEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_EIA	EUROPE_CONTROL	United Kingdom		0	31	0	0	0	0	0	0	31
England_EIA-ohighEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_EIA_LIA_MIA_Arras	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_EN	EUROPE_CONTROL	United Kingdom		0	9	0	0	0	0	0	0	9
England_EN-o	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_EN_Megalithic	EUROPE_CONTROL	United Kingdom		0	53	0	0	0	0	0	0	53
England_EarlyMedieval	EUROPE_CONTROL	United Kingdom		40	0	0	0	0	0	0	0	40
England_EarlyMedieval-o	EUROPE_CONTROL	United Kingdom		2	0	0	0	0	0	0	0	2
England_EarlyMedieval_Saxon	EUROPE_CONTROL	United Kingdom		74	0	0	0	0	0	0	0	74
England_EarlyMedieval_Saxon-oSteppe	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
England_EastYorkshire_LIA_MIA_Arras	EUROPE_CONTROL	United Kingdom		0	4	0	0	0	0	0	0	4
England_EastYorkshire_MIA	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
England_IA	EUROPE_CONTROL	United Kingdom		31	35	0	0	0	0	0	0	66
England_IA-o	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_IA-ohighEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_ImperialRoman	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
England_Kent_EarlyMedieval_AngloSaxon	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
England_LBA	EUROPE_CONTROL	United Kingdom		0	20	0	0	0	0	0	0	20
England_LBA-ohighEEF	EUROPE_CONTROL	United Kingdom		0	3	0	0	0	0	0	0	3
England_LBA-olowEEF	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
England_LIA	EUROPE_CONTROL	United Kingdom		17	13	0	0	0	0	0	0	30
England_LIA-o	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
England_LIA_MIA	EUROPE_CONTROL	United Kingdom		0	71	0	0	0	0	0	0	71
England_LIA_MIA-1	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_LIA_MIA-o	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_LIA_MIA-ohighEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_LIA_MIA_Arras	EUROPE_CONTROL	United Kingdom		0	25	0	0	0	0	0	0	25
England_LateAntiquity_ImperialRoman	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
England_MBA	EUROPE_CONTROL	United Kingdom		0	30	0	0	0	0	0	0	30
England_MBA-ohighEEF	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
England_MBA-olowEEF	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
England_MIA	EUROPE_CONTROL	United Kingdom		1	92	0	0	0	0	0	0	93
England_MIA-ohighEEF	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
England_MIA-olowEEF	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
England_Medieval	EUROPE_CONTROL	United Kingdom		5	0	0	0	0	0	0	0	5
England_Mesolithic	EUROPE_CONTROL	United Kingdom		0	0	4	0	0	0	0	0	4
England_N	EUROPE_CONTROL	United Kingdom		0	39	0	0	0	0	0	0	39
England_NorthYorkshire_EBA	EUROPE_CONTROL	United Kingdom		0	3	0	0	0	0	0	0	3
England_Northumberland_EBA	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_Randwick_Long_Barrow_Roman	EUROPE_CONTROL	United Kingdom		2	0	0	0	0	0	0	0	2
England_Roman	EUROPE_CONTROL	United Kingdom		7	0	0	0	0	0	0	0	7
England_Saxon	EUROPE_CONTROL	United Kingdom		80	0	0	0	0	0	0	0	80
England_Saxon-oAfrica	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
England_Saxon-oIran	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
England_Thanet_EBA_C	EUROPE_CONTROL	United Kingdom		0	3	0	0	0	0	0	0	3
England_Thanet_EBA_C-ohighEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
England_Viking	EUROPE_CONTROL	United Kingdom		26	0	0	0	0	0	0	0	26
England_Viking-o	EUROPE_CONTROL	United Kingdom		2	0	0	0	0	0	0	0	2
English	EUROPE_CONTROL	United Kingdom		10	0	0	0	0	0	0	0	10
Eskimo_ChaplinSireniki	EUROPE_CONTROL	Russia		3	0	0	0	0	0	0	0	3
Eskimo_Naukan	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Estonia_EIA_StoneCistGraves	EUROPE_CONTROL	Estonia		0	1	0	0	0	0	0	0	1
Estonia_EIA_TarandGraves	EUROPE_CONTROL	Estonia		0	9	0	0	0	0	0	0	9
Estonia_EMN_Narva	EUROPE_CONTROL	Estonia		0	0	2	0	0	0	0	0	2
Estonia_EarlyMedieval_EarlyViking	EUROPE_CONTROL	Estonia		34	0	0	0	0	0	0	0	34
Estonia_LBA_StoneCistGraves	EUROPE_CONTROL	Estonia		0	19	0	0	0	0	0	0	19
Estonia_LBA_TarandGraves-o	EUROPE_CONTROL	Estonia		0	1	0	0	0	0	0	0	1
Estonia_LN	EUROPE_CONTROL	Estonia		0	5	0	0	0	0	0	0	5
Estonia_LN-2	EUROPE_CONTROL	Estonia		0	1	0	0	0	0	0	0	1
Estonia_LN_CordedWare	EUROPE_CONTROL	Estonia		0	1	0	0	0	0	0	0	1
Estonia_LN_CordedWare-1	EUROPE_CONTROL	Estonia		0	1	0	0	0	0	0	0	1
Estonia_MN-1	EUROPE_CONTROL	Estonia		0	1	0	0	0	0	0	0	1
Estonia_MN-2	EUROPE_CONTROL	Estonia		0	1	0	0	0	0	0	0	1
Estonia_Medieval	EUROPE_CONTROL	Estonia		7	0	0	0	0	0	0	0	7
Estonia_N	EUROPE_CONTROL	Estonia		0	2	0	0	0	0	0	0	2
Estonia_Sope_LN_CordedWare	EUROPE_CONTROL	Estonia		0	1	0	0	0	0	0	0	1
Estonian	EUROPE_CONTROL	Estonia		2	0	0	0	0	0	0	0	2
Ethiopia_MotaCave_4500BP	EAST_AFRICA	Ethiopia		0	2	0	0	0	0	0	0	2
Even	EUROPE_CONTROL	Russia		3	0	0	0	0	0	0	0	3
FIN	EUROPE_CONTROL	Finland		89	0	0	0	0	0	0	0	89
FIN-o	EUROPE_CONTROL	Finland		2	0	0	0	0	0	0	0	2
FaroeIslands_EarlyModern	OUTGROUP	Faroe Islands		14	0	0	0	0	0	0	0	14
FaroeIslands_EarlyModern-1	OUTGROUP	Faroe Islands		1	0	0	0	0	0	0	0	1
FaroeIslands_EarlyModern-2	OUTGROUP	Faroe Islands		1	0	0	0	0	0	0	0	1
FaroeIslands_Viking	OUTGROUP	Faroe Islands		1	0	0	0	0	0	0	0	1
FederatedStatesofMicronesia_400BP	OUTGROUP	Federated States of Micronesia		3	0	0	0	0	0	0	0	3
FederatedStatesofMicronesia_SaudeleurDynasty	OUTGROUP	Federated States of Micronesia		8	0	0	0	0	0	0	0	8
Finland_IA_Saami	EUROPE_CONTROL	Finland		1	0	0	0	0	0	0	0	1
Finland_Kaldamaki_IA	EUROPE_CONTROL	Finland		1	0	0	0	0	0	0	0	1
Finland_Levanluhta	EUROPE_CONTROL	Finland		4	0	0	0	0	0	0	0	4
Finland_Levanluhta-2	EUROPE_CONTROL	Finland		2	0	0	0	0	0	0	0	2
Finland_Levanluhta_IA	EUROPE_CONTROL	Finland		1	0	0	0	0	0	0	0	1
Finnish	EUROPE_CONTROL	Finland		8	0	0	0	0	0	0	0	8
France_BA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_BA_Protohistoric	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_BA_Protohistoric_BellBeaker	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_BellBeaker	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_BellBeaker_LowSteppe-oLowSteppe	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Bois_de_Serry_EBA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Bucy_le_Long_IA_LaTene	EUROPE_CONTROL	France		1	40	0	0	0	0	0	0	41
France_C	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_Calvados_MN	EUROPE_CONTROL	France		0	1	6	0	0	0	0	0	7
France_Calvados_N_Norman	EUROPE_CONTROL	France		0	2	1	0	0	0	0	0	3
France_Camp_du_Chateau_IA_Hallstatt	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Camp_du_Chateau_LateAntiquity	EUROPE_CONTROL	France		7	0	0	0	0	0	0	0	7
France_ChausseSaintPierre_Medieval	EUROPE_CONTROL	France		1	0	0	0	0	0	0	0	1
France_EBA	EUROPE_CONTROL	France		0	6	0	0	0	0	0	0	6
France_EBA-oEEF	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_EBA_BellBeaker	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_EN	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_EN-o	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_EN_MN	EUROPE_CONTROL	France		0	0	4	0	0	0	0	0	4
France_EN_MN-o	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_FrenchAlps	EUROPE_CONTROL	France		10	0	0	0	0	0	0	0	10
France_GrandEst_Aube_BA	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_GrandEst_Aube_EBA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_Aube_IA	EUROPE_CONTROL	France		0	7	0	0	0	0	0	0	7
France_GrandEst_Aube_LN	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_GrandEst_Aube_LesPointesetlesGrevottes_LN	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_GrandEst_Aube_MN	EUROPE_CONTROL	France		0	1	1	0	0	0	0	0	2
France_GrandEst_BA_GalloRoman	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_BasRhin_EBA	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_GrandEst_BasRhin_EN	EUROPE_CONTROL	France		0	0	2	0	0	0	0	0	2
France_GrandEst_BasRhin_EN-o	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_GrandEst_BasRhin_IA	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_GrandEst_BasRhin_IA1	EUROPE_CONTROL	France		0	4	0	0	0	0	0	0	4
France_GrandEst_BasRhin_IA2	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_GrandEst_BasRhin_MN	EUROPE_CONTROL	France		0	0	15	0	0	0	0	0	15
France_GrandEst_BasRhin_MN-o	EUROPE_CONTROL	France		0	0	3	0	0	0	0	0	3
France_GrandEst_BellBeaker	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_GrandEst_BellBeaker_Bury-oNoSteppe	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_EBA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_HautRhin_BellBeaker	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_GrandEst_HautRhin_EBA	EUROPE_CONTROL	France		0	4	0	0	0	0	0	0	4
France_GrandEst_HautRhin_EBA-o	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_HautRhin_IA	EUROPE_CONTROL	France		0	5	0	0	0	0	0	0	5
France_GrandEst_HautRhin_IA1	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_HautRhin_IA2	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_GrandEst_HautRhin_LBA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_HautRhin_MN	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_IA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_IA2	EUROPE_CONTROL	France		0	18	0	0	0	0	0	0	18
France_GrandEst_IA2-2	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_ImperialRoman_Roman-oLevant	EUROPE_CONTROL	France		1	0	0	0	0	0	0	0	1
France_GrandEst_LateAntiquity_ImperialRoman_Roman	EUROPE_CONTROL	France		5	0	0	0	0	0	0	0	5
France_GrandEst_LateAntiquity_ImperialRoman_Roman-oLevant	EUROPE_CONTROL	France		4	0	0	0	0	0	0	0	4
France_GrandEst_LateAntiquity_Roman	EUROPE_CONTROL	France		3	0	0	0	0	0	0	0	3
France_GrandEst_MLN	EUROPE_CONTROL	France		0	9	0	0	0	0	0	0	9
France_GrandEst_MLN-oHG1	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_GrandEst_Medieval	EUROPE_CONTROL	France		2	0	0	0	0	0	0	0	2
France_GrandEst_Mesolithic	EUROPE_CONTROL	France		0	0	2	0	0	0	0	0	2
France_Gravettian	EUROPE_CONTROL	France		0	0	0	0	2	0	0	0	2
France_GrotteMandrin_Neanderthal	EUROPE_CONTROL	France		0	0	0	0	0	1	0	0	1
France_HautsdeFrance_EN	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_HautsdeFrance_IA	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_HautsdeFrance_IA2	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_HautsdeFrance_LN	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_HautsdeFrance_MN	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_HautsdeFrance_Mesolithic	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_HautsdeFrance_Oise_IA	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_HautsdeFrance_Oise_IA2	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_HautsdeFrance_Oise_LateAntiquity_ImperialRoman_Roman_possible	EUROPE_CONTROL	France		1	0	0	0	0	0	0	0	1
France_HautsdeFrance_PasdeCalais_IA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_HautsdeFrance_PasdeCalais_MN	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_Laignes_tumulus_de_Toucheboeuf_IA_LaTene	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_LeCres_C	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_Le_Mesnay_les_Ecomboles_IA_Hallstatt	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_LesPointesetlesGrevottes_LN	EUROPE_CONTROL	France		0	4	0	0	0	0	0	0	4
France_Les_Moidons_BA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Les_Moidons_IA_Hallstatt	EUROPE_CONTROL	France		0	21	0	0	0	0	0	0	21
France_Les_Moidons_IA_LaTene	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_Les_Moidons_N	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_MBA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_MN	EUROPE_CONTROL	France		0	0	2	0	0	0	0	0	2
France_MN-1	EUROPE_CONTROL	France		0	1	3	0	0	0	0	0	4
France_Magdalenian	EUROPE_CONTROL	France		0	0	0	3	0	0	0	0	3
France_MaiseyleDuc_tumulus_de_la_Tete_de_Maise_IA_Hallstatt	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_MaiseyleDuc_tumulus_de_la_Tete_de_Maisey_IA_Hallstatt	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_MaiseyleDuc_tumulus_du_Puits_de_Nod_IA_Hallstatt	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Manche_IA	EUROPE_CONTROL	France		0	4	0	0	0	0	0	0	4
France_Medieval	EUROPE_CONTROL	France		3	0	0	0	0	0	0	0	3
France_Medieval-o	EUROPE_CONTROL	France		1	0	0	0	0	0	0	0	1
France_Megalithic_MN	EUROPE_CONTROL	France		0	1	3	0	0	0	0	0	4
France_Mesolithic	EUROPE_CONTROL	France		0	0	14	1	0	0	0	0	15
France_N	EUROPE_CONTROL	France		0	5	2	0	0	0	0	0	7
France_N_BA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Occitanie_Aude_EBA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Occitanie_Aude_EMBA	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_Occitanie_Aude_IA	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_Occitanie_Aude_IA2	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_Occitanie_Aude_LN	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_Occitanie_Aude_LN_EBA_Veraza	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_Occitanie_Aude_LN_EBA_Veraza-oSteppe	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Occitanie_Aude_LN_EMBA	EUROPE_CONTROL	France		0	8	0	0	0	0	0	0	8
France_Occitanie_Aude_LN_EMBA-oEEF	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Occitanie_Aude_MN	EUROPE_CONTROL	France		0	1	2	0	0	0	0	0	3
France_Occitanie_EBA	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_Occitanie_Gard_AvendelaBoucle_N	EUROPE_CONTROL	France		0	29	0	0	0	0	0	0	29
France_Occitanie_Gard_IA	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_Occitanie_Gard_IA2	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Occitanie_Gard_Mesolithic	EUROPE_CONTROL	France		0	0	3	0	0	0	0	0	3
France_Occitanie_Gravettian	EUROPE_CONTROL	France		0	0	0	0	1	0	0	0	1
France_Occitanie_IA	EUROPE_CONTROL	France		0	2	0	0	0	0	0	0	2
France_Occitanie_IA2	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_Occitanie_MBA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Occitanie_MN	EUROPE_CONTROL	France		0	0	1	0	0	0	0	0	1
France_Occitanie_Solutrean	EUROPE_CONTROL	France		0	0	0	0	1	0	0	0	1
France_Parancot_BA	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Parancot_IA_Hallstatt	EUROPE_CONTROL	France		0	19	0	0	0	0	0	0	19
France_Parancot_Medieval	EUROPE_CONTROL	France		1	0	0	0	0	0	0	0	1
France_SaintLupienReze_Medieval	EUROPE_CONTROL	France		2	0	0	0	0	0	0	0	2
France_SaintMartinlaGarenne_LN	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Sainte_ColombesurSeine_Tumulus_3_IA_LaTene	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_SouthEast_IA2	EUROPE_CONTROL	France		0	6	0	0	0	0	0	0	6
France_Tumulus_de_La_Foret_de_Chatillon_IA_Hallstatt	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Vix_Les_Mousselots_IA_Hallstatt	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Vix_Les_Tillies_IA_LaTene	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_Vix_les_Locheres_IA_Hallstatt	EUROPE_CONTROL	France		0	1	0	0	0	0	0	0	1
France_Vix_mont_Saint_Marcel_Medieval	EUROPE_CONTROL	France		1	0	0	0	0	0	0	0	1
France_Vix_tumulus_3_Medieval	EUROPE_CONTROL	France		1	0	0	0	0	0	0	0	1
France_Yonne_IA	EUROPE_CONTROL	France		0	3	0	0	0	0	0	0	3
France_Yonne_MN	EUROPE_CONTROL	France		0	0	15	0	0	0	0	0	15
France_Yonne_N	EUROPE_CONTROL	France		0	0	99	0	0	0	0	0	99
French	EUROPE_CONTROL	France		31	0	0	0	0	0	0	0	31
FrenchPolynesia_200BP	OUTGROUP	French Polynesia		2	0	0	0	0	0	0	0	2
FrenchPolynesia_400BP	OUTGROUP	French Polynesia		1	0	0	0	0	0	0	0	1
GBR	EUROPE_CONTROL	United Kingdom		79	0	0	0	0	0	0	0	79
GIH	OUTGROUP	USA		88	0	0	0	0	0	0	0	88
GIH-o	OUTGROUP	USA		1	0	0	0	0	0	0	0	1
GWD	WEST_AFRICA	Gambia		106	0	0	0	0	0	0	0	106
GWD-oEurope	WEST_AFRICA	Gambia		1	0	0	0	0	0	0	0	1
Gambian	WEST_AFRICA	Gambia		6	0	0	0	0	0	0	0	6
Georgia_Arukhlo2_N_Caucasus	OUTGROUP	Georgia		0	0	5	0	0	0	0	0	5
Georgia_Didnauri_LBA	OUTGROUP	Georgia		0	2	0	0	0	0	0	0	2
Georgia_Digomi_IA	OUTGROUP	Georgia		0	1	0	0	0	0	0	0	1
Georgia_Doghlauri_EBA_KuraAraxes	OUTGROUP	Georgia		0	1	0	0	0	0	0	0	1
Georgia_Doghlauri_LBA	OUTGROUP	Georgia		0	1	0	0	0	0	0	0	1
Georgia_DzudzuanaCave_UP	OUTGROUP	Georgia		0	0	0	0	1	0	0	0	1
Georgia_KotiasKlde_Mesolithic	OUTGROUP	Georgia		0	0	2	0	0	0	0	0	2
Georgia_KotiasKlde_UP	OUTGROUP	Georgia		0	0	0	0	1	0	0	0	1
Georgia_Nazarlebi_LBA	OUTGROUP	Georgia		0	3	0	0	0	0	0	0	3
Georgia_Satsurblia_LateUP	OUTGROUP	Georgia		0	0	0	1	0	0	0	0	1
Georgia_Tkhina_19thCentury-oAfrican	OUTGROUP	Georgia		1	0	0	0	0	0	0	0	1
Georgia_Tkhina_20thCentury	OUTGROUP	Georgia		1	0	0	0	0	0	0	0	1
Georgian	OUTGROUP	Georgia		2	0	0	0	0	0	0	0	2
Germany_Alberstedt_LN	EUROPE_CONTROL	Germany		0	2	0	0	0	0	0	0	2
Germany_AltInden_EarlyMedieval	EUROPE_CONTROL	Germany		13	0	0	0	0	0	0	0	13
Germany_AltInden_EarlyMedieval-oLevant	EUROPE_CONTROL	Germany		1	0	0	0	0	0	0	0	1
Germany_Alteglofsheim_EarlyMedieval-1	EUROPE_CONTROL	Germany		1	0	0	0	0	0	0	0	1
Germany_AltenerdingKlettham_EarlyMedieval	EUROPE_CONTROL	Germany		5	0	0	0	0	0	0	0	5
Germany_AltenerdingKlettham_EarlyMedieval-2	EUROPE_CONTROL	Germany		1	0	0	0	0	0	0	0	1
Germany_AltenerdingKlettham_EarlyMedieval-3	EUROPE_CONTROL	Germany		3	0	0	0	0	0	0	0	3
Germany_AltenerdingKlettham_EarlyMedieval-o	EUROPE_CONTROL	Germany		1	0	0	0	0	0	0	0	1
Germany_Althausen_CordedWare	EUROPE_CONTROL	Germany		0	2	0	0	0	0	0	0	2
Germany_Altheim_EarlyMedieval	EUROPE_CONTROL	Germany		3	0	0	0	0	0	0	0	3
Germany_Anderten_Medieval_Saxon	EUROPE_CONTROL	Germany		12	0	0	0	0	0	0	0	12
Germany_Anselfingen_EBA	EUROPE_CONTROL	Germany		0	1	0	0	0	0	0	0	1
Germany_AspergGrafenbuehl_IA_Hallstatt	EUROPE_CONTROL	Germany		0	3	0	0	0	0	0	0	3
Germany_AugsburgHugoEckenerStrasse	EUROPE_CONTROL	Germany		0	3	0	0	0	0	0	0	3
Germany_AugsburgHugoEckenerStrasse_BellBeaker	EUROPE_CONTROL	Germany		0	10	0	0	0	0	0	0	10
Germany_AugsburgHugoEckenerStrasse_BellBeaker-oEEF	EUROPE_CONTROL	Germany		0	2	0	0	0	0	0	0	2
Germany_BadDurrenberg_Mesolithic	EUROPE_CONTROL	Germany		0	0	1	0	0	0	0	0	1
Germany_Baltrum_MN	EUROPE_CONTROL	Germany		0	1	0	0	0	0	0	0	1
Germany_BarbingIrlmauth_EarlyMedieval	EUROPE_CONTROL	Germany		2	0	0	0	0	0	0	0	2
Germany_BenzingerodeHeimburg_BellBeaker	EUROPE_CONTROL	Germany		0	2	0	0	0	0	0	0	2
Germany_BenzingerodeHeimburg_LN	EUROPE_CONTROL	Germany		0	2	0	0	0	0	0	0	2
Germany_Bergrheinfeld_CordedWare	EUROPE_CONTROL	Germany		0	1	0	0	0	0	0	0	1
Germany_BlatterhohleCave_MN	EUROPE_CONTROL	Germany		0	4	0	0	0	0	0	0	4
Germany_BlatterhohleCave_MN-oWHG	EUROPE_CONTROL	Germany		0	1	0	0	0	0	0	0	1
Germany_Bockstein_Mesolithic	EUROPE_CONTROL	Germany		0	0	1	0	0	0	0	0	1
Germany_Bonn	EUROPE_CONTROL	Germany		1	0	0	0	0	0	0	0	1
Germany_Bottendorf_Mesolithic	EUROPE_CONTROL	Germany		0	0	2	0	0	0	0	0	2
Germany_BrillenhohleAchValley_Magdalenian	EUROPE_CONTROL	Germany		0	0	0	1	0	0	0	0	1
Germany_BurgweintingNordWest2_EarlyMedieval-1	EUROPE_CONTROL	Germany		1	0	0	0	0	0	0	0	1
